shot_list,tvad_name
"[(1, 20), (21, 24), (25, 30), (31, 37), (38, 53), (54, 56), (57, 62), (63, 69), (70, 73), (74, 77), (78, 83), (84, 107), (108, 110), (111, 114), (115, 118), (119, 159), (160, 170)]",friends_s01e13_seg02_clip_15
"[(1, 2), (3, 22), (23, 27), (28, 37), (38, 63), (64, 97), (98, 106), (107, 135), (136, 154), (155, 170)]",friends_s01e13_seg02_clip_16
"[(1, 3), (4, 22), (23, 27), (28, 37), (38, 61), (62, 76), (77, 83), (84, 86), (87, 89), (90, 97), (98, 114), (115, 129), (130, 136), (137, 139), (140, 144), (145, 152), (153, 158), (159, 161), (162, 170), (171, 175), (176, 178), (179, 189), (190, 197)]",friends_s01e14_seg02_clip_00
"[(1, 2), (3, 9), (10, 15), (16, 18), (19, 26), (27, 35), (36, 50), (51, 69), (70, 77), (78, 87), (88, 95), (96, 106), (107, 136), (137, 145), (146, 186), (187, 191)]",friends_s01e14_seg02_clip_01
"[(1, 6), (7, 12), (13, 37), (38, 78), (79, 164)]",friends_s01e14_seg02_clip_02
"[(1, 8), (9, 29), (30, 36), (37, 42), (43, 52), (53, 60), (61, 63), (64, 74), (75, 80), (81, 95), (96, 108), (109, 144), (145, 170), (171, 176)]",friends_s01e14_seg02_clip_04
"[(1, 11), (12, 26), (27, 50), (51, 60), (61, 83), (84, 89), (90, 98), (99, 106), (107, 120), (121, 122), (123, 125), (126, 150), (151, 158), (159, 183), (184, 185)]",friends_s01e14_seg02_clip_05
"[(1, 13), (14, 24), (25, 33), (34, 48), (49, 69), (70, 94), (95, 97), (98, 103), (104, 111), (112, 130), (131, 134), (135, 137), (138, 140), (141, 157), (158, 167), (168, 182)]",friends_s01e14_seg02_clip_06
"[(1, 14), (15, 47), (48, 56), (57, 58), (59, 76), (77, 102), (103, 119), (120, 128), (129, 140), (141, 157), (158, 164)]",friends_s01e14_seg02_clip_08
"[(1, 15), (16, 24), (25, 30), (31, 38), (39, 44), (45, 61), (62, 66), (67, 112), (113, 116), (117, 154), (155, 160), (161, 173)]",friends_s01e14_seg02_clip_10
"[(1, 13), (14, 17), (18, 48), (49, 54), (55, 61), (62, 92), (93, 98), (99, 131)]",friends_s01e14_seg02_clip_13
"[(1, 47), (48, 58), (59, 89), (90, 110), (111, 115), (116, 119), (120, 130), (131, 135), (136, 138), (139, 144), (145, 163), (164, 171), (172, 186), (187, 191)]",friends_s01e14_seg02_clip_16
"[(1, 2), (3, 9), (10, 13), (14, 43), (44, 65), (66, 72), (73, 89), (90, 114), (115, 129), (130, 144), (145, 158), (159, 179)]",friends_s01e15_seg02_clip_02
"[(1, 6), (7, 23), (24, 40), (41, 49), (50, 65), (66, 70), (71, 81), (82, 86), (87, 105), (106, 129), (130, 150), (151, 155), (156, 165), (166, 171), (172, 183), (184, 191)]",friends_s01e15_seg02_clip_05
"[(1, 11), (12, 16), (17, 33), (34, 38), (39, 51), (52, 73), (74, 91), (92, 99), (100, 111), (112, 117), (118, 156), (157, 170), (171, 173)]",friends_s01e15_seg02_clip_06
"[(1, 17), (18, 40), (41, 55), (56, 65), (66, 75), (76, 90), (91, 101), (102, 112), (113, 140), (141, 169), (170, 177), (178, 185)]",friends_s01e15_seg02_clip_07
"[(1, 7), (8, 15), (16, 39), (40, 47), (48, 50), (51, 83), (84, 105), (106, 114), (115, 129), (130, 134), (135, 144), (145, 149), (150, 174), (175, 177), (178, 203), (204, 209)]",friends_s01e15_seg02_clip_08
"[(1, 105), (106, 112), (113, 118), (119, 124), (125, 146), (147, 155), (156, 182)]",friends_s01e15_seg02_clip_12
"[(1, 19), (20, 23), (24, 45), (46, 50), (51, 58), (59, 97), (98, 101), (102, 128), (129, 134), (135, 155), (156, 164)]",friends_s01e15_seg02_clip_13
"[(1, 20), (21, 28), (29, 50), (51, 79), (80, 94), (95, 116), (117, 143), (144, 172), (173, 174), (175, 177), (178, 190), (191, 194)]",friends_s01e15_seg02_clip_14
"[(1, 17), (18, 21), (22, 28), (29, 54), (55, 75), (76, 80), (81, 91), (92, 95), (96, 122), (123, 126), (127, 133), (134, 167), (168, 183), (184, 191)]",friends_s01e15_seg02_clip_16
"[(1, 7), (8, 28), (29, 35), (36, 74), (75, 78), (79, 82), (83, 93), (94, 99), (100, 101), (102, 103), (104, 105), (106, 114), (115, 116), (117, 130), (131, 134), (135, 173), (174, 179), (180, 185), (186, 188)]",friends_s01e15_seg02_clip_19
"[(1, 2), (3, 4), (5, 7), (8, 24), (25, 28), (29, 34), (35, 39), (40, 46), (47, 52), (53, 74), (75, 85), (86, 91), (92, 98), (99, 103), (104, 109), (110, 128), (129, 133), (134, 148), (149, 153), (154, 162), (163, 179)]",friends_s01e16-17_seg02_clip_01
"[(1, 3), (4, 13), (14, 27), (28, 33), (34, 40), (41, 46), (47, 54), (55, 59), (60, 65), (66, 82), (83, 96), (97, 106), (107, 119), (120, 127), (128, 130), (131, 145), (146, 158), (159, 185), (186, 188)]",friends_s01e16-17_seg02_clip_04
"[(1, 10), (11, 26), (27, 29), (30, 32), (33, 39), (40, 47), (48, 56), (57, 71), (72, 84), (85, 97), (98, 103), (104, 108), (109, 116), (117, 156), (157, 163), (164, 176)]",friends_s01e16-17_seg02_clip_05
"[(1, 16), (17, 27), (28, 52), (53, 75), (76, 85), (86, 98), (99, 126), (127, 133), (134, 138), (139, 144), (145, 159), (160, 167), (168, 173), (174, 185)]",friends_s01e16-17_seg02_clip_06
"[(1, 8), (9, 17), (18, 22), (23, 29), (30, 37), (38, 45), (46, 54), (55, 68), (69, 91), (92, 108), (109, 120), (121, 131), (132, 166), (167, 179), (180, 191), (192, 194)]",friends_s01e16-17_seg02_clip_07
"[(1, 10), (11, 14), (15, 25), (26, 50), (51, 56), (57, 64), (65, 89), (90, 110), (111, 116), (117, 123), (124, 170)]",friends_s01e16-17_seg02_clip_10
"[(1, 3), (4, 18), (19, 26), (27, 44), (45, 50), (51, 54), (55, 62), (63, 73), (74, 99), (100, 107), (108, 114), (115, 121), (122, 127), (128, 141), (142, 146), (147, 150), (151, 159), (160, 166), (167, 172), (173, 179), (180, 181), (182, 190), (191, 206)]",friends_s01e16-17_seg02_clip_13
"[(1, 6), (7, 13), (14, 15), (16, 26), (27, 29), (30, 39), (40, 74), (75, 80), (81, 99), (100, 106), (107, 134), (135, 142), (143, 147), (148, 167)]",friends_s01e16-17_seg02_clip_14
"[(1, 17), (18, 36), (37, 45), (46, 55), (56, 60), (61, 67), (68, 81), (82, 88), (89, 105), (106, 123), (124, 179), (180, 182)]",friends_s01e16-17_seg02_clip_15
"[(1, 52), (53, 62), (63, 83), (84, 88), (89, 93), (94, 98), (99, 108), (109, 113), (114, 136), (137, 150), (151, 153), (154, 159), (160, 166), (167, 200), (201, 209), (210, 215)]",friends_s01e16-17_seg02_clip_20
"[(1, 4), (5, 25), (26, 34), (35, 80), (81, 84), (85, 123), (124, 134), (135, 148), (149, 151), (152, 157), (158, 163), (164, 171), (172, 180), (181, 182)]",friends_s01e18_seg02_clip_01
"[(1, 2), (3, 11), (12, 29), (30, 33), (34, 58), (59, 64), (65, 80), (81, 87), (88, 102), (103, 126), (127, 136), (137, 169), (170, 176), (177, 185), (186, 191)]",friends_s01e18_seg02_clip_03
"[(1, 12), (13, 22), (23, 45), (46, 51), (52, 79), (80, 89), (90, 92), (93, 104), (105, 122), (123, 141), (142, 145), (146, 164), (165, 170), (171, 182)]",friends_s01e18_seg02_clip_06
"[(1, 22), (23, 33), (34, 35), (36, 54), (55, 68), (69, 91), (92, 113), (114, 117), (118, 176), (177, 179)]",friends_s01e18_seg02_clip_08
"[(1, 12), (13, 20), (21, 51), (52, 59), (60, 73), (74, 79), (80, 97), (98, 112), (113, 126), (127, 136), (137, 158)]",friends_s01e18_seg02_clip_10
"[(1, 3), (4, 19), (20, 25), (26, 34), (35, 51), (52, 64), (65, 74), (75, 90), (91, 95), (96, 98), (99, 128), (129, 131), (132, 141), (142, 145), (146, 161), (162, 164), (165, 177), (178, 182)]",friends_s01e18_seg02_clip_15
"[(1, 4), (5, 11), (12, 36), (37, 46), (47, 54), (55, 57), (58, 66), (67, 71), (72, 91), (92, 96), (97, 105), (106, 111), (112, 120), (121, 122), (123, 128), (129, 156), (157, 167), (168, 171), (172, 173), (174, 175), (176, 177), (178, 181), (182, 187), (188, 192), (193, 194)]",friends_s01e18_seg02_clip_16
"[(1, 2), (3, 6), (7, 9), (10, 19), (20, 36), (37, 42), (43, 47), (48, 63), (64, 68), (69, 73), (74, 85), (86, 100), (101, 109), (110, 114), (115, 118), (119, 129), (130, 132), (133, 138), (139, 166), (167, 171), (172, 175), (176, 182)]",friends_s01e18_seg02_clip_19
"[(1, 7), (8, 13), (14, 16), (17, 28), (29, 48), (49, 70), (71, 75), (76, 84), (85, 107), (108, 124), (125, 138), (139, 191)]",friends_s01e18_seg02_clip_20
"[(1, 14), (15, 43), (44, 53), (54, 71), (72, 74), (75, 97), (98, 103), (104, 122), (123, 124), (125, 135), (136, 138), (139, 146), (147, 150), (151, 158), (159, 161), (162, 171), (172, 188)]",friends_s01e19_seg02_clip_00
"[(1, 7), (8, 13), (14, 17), (18, 20), (21, 29), (30, 38), (39, 43), (44, 67), (68, 83), (84, 94), (95, 103), (104, 113), (114, 117), (118, 122), (123, 128), (129, 139), (140, 144), (145, 167), (168, 179)]",friends_s01e19_seg02_clip_03
"[(1, 16), (17, 20), (21, 28), (29, 31), (32, 45), (46, 50), (51, 71), (72, 85), (86, 90), (91, 97), (98, 100), (101, 107), (108, 124), (125, 128), (129, 145), (146, 171), (172, 182)]",friends_s01e19_seg02_clip_04
"[(1, 15), (16, 21), (22, 64), (65, 67), (68, 118), (119, 134), (135, 138), (139, 151), (152, 157), (158, 169), (170, 177), (178, 183), (184, 188)]",friends_s01e19_seg02_clip_05
"[(1, 2), (3, 6), (7, 21), (22, 30), (31, 39), (40, 43), (44, 52), (53, 59), (60, 73), (74, 79), (80, 85), (86, 96), (97, 103), (104, 114), (115, 118), (119, 126), (127, 150), (151, 162), (163, 169), (170, 173)]",friends_s01e19_seg02_clip_06
"[(1, 12), (13, 30), (31, 43), (44, 56), (57, 64), (65, 80), (81, 94), (95, 100), (101, 109), (110, 120), (121, 131), (132, 137), (138, 144), (145, 153), (154, 162), (163, 173), (174, 188)]",friends_s01e19_seg02_clip_07
"[(1, 15), (16, 21), (22, 36), (37, 40), (41, 57), (58, 103), (104, 114), (115, 119), (120, 123), (124, 132), (133, 144), (145, 182), (183, 188), (189, 197)]",friends_s01e19_seg02_clip_09
"[(1, 31), (32, 39), (40, 44), (45, 50), (51, 64), (65, 67), (68, 76), (77, 90), (91, 101), (102, 105), (106, 113), (114, 127), (128, 130), (131, 135), (136, 150), (151, 171), (172, 180), (181, 182)]",friends_s01e19_seg02_clip_13
"[(1, 2), (3, 14), (15, 29), (30, 38), (39, 41), (42, 46), (47, 53), (54, 64), (65, 87), (88, 99), (100, 150), (151, 153), (154, 155), (156, 164), (165, 186), (187, 192), (193, 194)]",friends_s01e19_seg02_clip_16
"[(1, 9), (10, 11), (12, 14), (15, 17), (18, 21), (22, 24), (25, 29), (30, 32), (33, 42), (43, 51), (52, 58), (59, 69), (70, 78), (79, 84), (85, 88), (89, 98), (99, 103), (104, 121), (122, 124), (125, 127), (128, 132), (133, 145), (146, 154), (155, 188), (189, 191)]",friends_s01e19_seg02_clip_18
"[(1, 43), (44, 149), (150, 156), (157, 168), (169, 172), (173, 175), (176, 185), (186, 192), (193, 197)]",friends_s01e19_seg02_clip_20
"[(1, 2), (3, 14), (15, 33), (34, 37), (38, 41), (42, 45), (46, 56), (57, 59), (60, 64), (65, 73), (74, 92), (93, 141), (142, 149), (150, 161), (162, 165), (166, 173), (174, 181), (182, 189), (190, 191)]",friends_s01e20_seg02_clip_00
"[(1, 19), (20, 35), (36, 42), (43, 47), (48, 60), (61, 67), (68, 81), (82, 84), (85, 92), (93, 133), (134, 166), (167, 174), (175, 179)]",friends_s01e20_seg02_clip_01
"[(1, 7), (8, 17), (18, 43), (44, 49), (50, 54), (55, 69), (70, 80), (81, 92), (93, 107), (108, 110), (111, 115), (116, 124), (125, 130), (131, 135), (136, 149), (150, 151), (152, 156), (157, 171), (172, 197)]",friends_s01e20_seg02_clip_05
"[(1, 2), (3, 6), (7, 19), (20, 27), (28, 31), (32, 35), (36, 40), (41, 49), (50, 57), (58, 69), (70, 81), (82, 102), (103, 116), (117, 121), (122, 127), (128, 133), (134, 152), (153, 155), (156, 158), (159, 165), (166, 167)]",friends_s01e20_seg02_clip_06
"[(1, 9), (10, 21), (22, 25), (26, 35), (36, 45), (46, 59), (60, 79), (80, 86), (87, 98), (99, 122), (123, 126), (127, 166), (167, 172), (173, 192), (193, 206)]",friends_s01e20_seg02_clip_08
"[(1, 2), (3, 13), (14, 29), (30, 35), (36, 60), (61, 64), (65, 73), (74, 78), (79, 92), (93, 96), (97, 101), (102, 107), (108, 118), (119, 124), (125, 134), (135, 148), (149, 168), (169, 179)]",friends_s01e20_seg02_clip_10
"[(1, 5), (6, 14), (15, 54), (55, 68), (69, 80), (81, 85), (86, 96), (97, 97), (98, 99), (100, 126), (127, 188)]",friends_s01e20_seg02_clip_11
"[(1, 11), (12, 23), (24, 27), (28, 31), (32, 39), (40, 45), (46, 49), (50, 53), (54, 58), (59, 63), (64, 75), (76, 86), (87, 97), (98, 121), (122, 124), (125, 145), (146, 152), (153, 179)]",friends_s01e20_seg02_clip_12
"[(1, 9), (10, 17), (18, 48), (49, 53), (54, 77), (78, 97), (98, 104), (105, 111), (112, 123), (124, 128), (129, 136), (137, 142), (143, 151), (152, 193), (194, 200)]",friends_s01e20_seg02_clip_14
"[(1, 10), (11, 21), (22, 26), (27, 34), (35, 44), (45, 46), (47, 52), (53, 57), (58, 59), (60, 75), (76, 80), (81, 84), (85, 91), (92, 103), (104, 112), (113, 116), (117, 119), (120, 123), (124, 144), (145, 164)]",friends_s01e20_seg02_clip_15
"[(1, 18), (19, 31), (32, 36), (37, 42), (43, 62), (63, 78), (79, 92), (93, 97), (98, 105), (106, 121), (122, 126), (127, 140), (141, 152), (153, 164), (165, 170), (171, 184), (185, 191)]",friends_s01e20_seg02_clip_16
"[(1, 36), (37, 42), (43, 49), (50, 62), (63, 65), (66, 90), (91, 103), (104, 110), (111, 116), (117, 152), (153, 182)]",friends_s01e21_seg02_clip_02
"[(1, 2), (3, 10), (11, 17), (18, 21), (22, 30), (31, 45), (46, 90), (91, 94), (95, 98), (99, 102), (103, 135), (136, 145), (146, 151), (152, 182), (183, 188)]",friends_s01e21_seg02_clip_03
"[(1, 10), (11, 27), (28, 36), (37, 41), (42, 52), (53, 64), (65, 93), (94, 112), (113, 119), (120, 143), (144, 152), (153, 186), (187, 198), (199, 203), (204, 209)]",friends_s01e21_seg02_clip_05
"[(1, 11), (12, 13), (14, 27), (28, 38), (39, 50), (51, 56), (57, 65), (66, 90), (91, 94), (95, 115), (116, 132), (133, 136), (137, 155), (156, 171), (172, 191)]",friends_s01e21_seg02_clip_07
"[(1, 14), (15, 40), (41, 51), (52, 64), (65, 70), (71, 77), (78, 83), (84, 97), (98, 131), (132, 135), (136, 152), (153, 163), (164, 166), (167, 175), (176, 180), (181, 185)]",friends_s01e21_seg02_clip_12
"[(1, 10), (11, 23), (24, 28), (29, 32), (33, 38), (39, 61), (62, 84), (85, 110), (111, 126), (127, 133), (134, 164), (165, 182)]",friends_s01e21_seg02_clip_16
"[(1, 6), (7, 15), (16, 61), (62, 68), (69, 78), (79, 93), (94, 100), (101, 106), (107, 117), (118, 121), (122, 123), (124, 125), (126, 149), (150, 177), (178, 191)]",friends_s01e21_seg02_clip_19
"[(1, 19), (20, 24), (25, 54), (55, 70), (71, 100), (101, 106), (107, 115), (116, 151), (152, 161), (162, 171), (172, 174), (175, 188)]",friends_s01e21_seg02_clip_20
"[(1, 16), (17, 25), (26, 29), (30, 51), (52, 57), (58, 65), (66, 75), (76, 82), (83, 132), (133, 144), (145, 150), (151, 153), (154, 155), (156, 158), (159, 181), (182, 185)]",friends_s01e22_seg02_clip_03
"[(1, 2), (3, 5), (6, 22), (23, 25), (26, 27), (28, 30), (31, 37), (38, 42), (43, 71), (72, 82), (83, 85), (86, 90), (91, 96), (97, 115), (116, 134), (135, 182)]",friends_s01e22_seg02_clip_04
"[(1, 2), (3, 12), (13, 17), (18, 34), (35, 53), (54, 62), (63, 69), (70, 90), (91, 94), (95, 101), (102, 111), (112, 121), (122, 140), (141, 147), (148, 154), (155, 173), (174, 188), (189, 209)]",friends_s01e22_seg02_clip_07
"[(1, 12), (13, 27), (28, 36), (37, 58), (59, 75), (76, 116), (117, 153), (154, 160), (161, 185)]",friends_s01e22_seg02_clip_09
"[(1, 3), (4, 29), (30, 44), (45, 56), (57, 61), (62, 75), (76, 79), (80, 83), (84, 92), (93, 96), (97, 105), (106, 112), (113, 126), (127, 157), (158, 164)]",friends_s01e22_seg02_clip_11
"[(1, 7), (8, 11), (12, 15), (16, 20), (21, 32), (33, 46), (47, 51), (52, 55), (56, 67), (68, 76), (77, 84), (85, 89), (90, 92), (93, 107), (108, 109), (110, 111), (112, 118), (119, 120), (121, 123), (124, 126), (127, 133), (134, 136), (137, 150), (151, 155), (156, 162), (163, 168), (169, 176)]",friends_s01e22_seg02_clip_14
"[(1, 3), (4, 33), (34, 38), (39, 42), (43, 65), (66, 71), (72, 73), (74, 84), (85, 104), (105, 109), (110, 117), (118, 122), (123, 132), (133, 138), (139, 176)]",friends_s01e22_seg02_clip_18
"[(1, 19), (20, 36), (37, 70), (71, 75), (76, 107), (108, 126), (127, 146), (147, 176), (177, 195), (196, 197)]",friends_s01e22_seg02_clip_19
"[(1, 8), (9, 28), (29, 42), (43, 47), (48, 57), (58, 60), (61, 68), (69, 101), (102, 121), (122, 125), (126, 151), (152, 161)]",friends_s01e22_seg02_clip_20
"[(1, 2), (3, 23), (24, 28), (29, 30), (31, 52), (53, 55), (56, 68), (69, 74), (75, 87), (88, 99), (100, 103), (104, 111), (112, 116), (117, 132), (133, 165), (166, 168), (169, 175), (176, 183), (184, 194)]",friends_s01e23_seg02_clip_00
"[(1, 2), (3, 22), (23, 67), (68, 75), (76, 88), (89, 92), (93, 101), (102, 107), (108, 114), (115, 118), (119, 128), (129, 139), (140, 144), (145, 149), (150, 152), (153, 166), (167, 170), (171, 177), (178, 179)]",friends_s01e23_seg02_clip_01
"[(1, 2), (3, 15), (16, 19), (20, 29), (30, 36), (37, 45), (46, 51), (52, 61), (62, 71), (72, 75), (76, 86), (87, 91), (92, 94), (95, 112), (113, 127), (128, 133), (134, 152), (153, 160), (161, 172), (173, 176)]",friends_s01e23_seg02_clip_03
"[(1, 6), (7, 20), (21, 34), (35, 39), (40, 79), (80, 89), (90, 92), (93, 117), (118, 146), (147, 179), (180, 185)]",friends_s01e23_seg02_clip_04
"[(1, 2), (3, 5), (6, 13), (14, 23), (24, 25), (26, 32), (33, 41), (42, 52), (53, 64), (65, 72), (73, 82), (83, 89), (90, 109), (110, 134), (135, 153), (154, 161), (162, 172), (173, 188)]",friends_s01e23_seg02_clip_07
"[(1, 16), (17, 20), (21, 46), (47, 53), (54, 76), (77, 92), (93, 140), (141, 146), (147, 153), (154, 157), (158, 173), (174, 176)]",friends_s01e23_seg02_clip_12
"[(1, 29), (30, 36), (37, 41), (42, 49), (50, 64), (65, 89), (90, 95), (96, 101), (102, 108), (109, 114), (115, 128), (129, 136), (137, 143), (144, 147), (148, 154), (155, 164), (165, 171), (172, 183), (184, 191)]",friends_s01e23_seg02_clip_14
"[(1, 13), (14, 43), (44, 56), (57, 89), (90, 99), (100, 105), (106, 126), (127, 147), (148, 152), (153, 157), (158, 163), (164, 169), (170, 173)]",friends_s01e23_seg02_clip_15
"[(1, 11), (12, 21), (22, 33), (34, 39), (40, 130), (131, 140), (141, 150), (151, 154), (155, 156), (157, 188)]",friends_s01e23_seg02_clip_17
"[(1, 2), (3, 7), (8, 11), (12, 27), (28, 32), (33, 37), (38, 51), (52, 63), (64, 72), (73, 77), (78, 82), (83, 94), (95, 105), (106, 128), (129, 140), (141, 159), (160, 165), (166, 172), (173, 179), (180, 200)]",friends_s01e24_seg02_clip_05
"[(1, 2), (3, 8), (9, 27), (28, 34), (35, 54), (55, 61), (62, 76), (77, 85), (86, 99), (100, 108), (109, 119), (120, 128), (129, 134), (135, 139), (140, 143), (144, 149), (150, 153), (154, 165), (166, 171), (172, 179)]",friends_s01e24_seg02_clip_07
"[(1, 2), (3, 11), (12, 17), (18, 24), (25, 27), (28, 40), (41, 52), (53, 58), (59, 62), (63, 101), (102, 103), (104, 113), (114, 127), (128, 139), (140, 143), (144, 164), (165, 169), (170, 183), (184, 187), (188, 204), (205, 206)]",friends_s01e24_seg02_clip_08
"[(1, 11), (12, 16), (17, 37), (38, 50), (51, 66), (67, 91), (92, 108), (109, 120), (121, 129), (130, 134), (135, 143), (144, 158), (159, 164)]",friends_s01e24_seg02_clip_09
"[(1, 2), (3, 19), (20, 24), (25, 48), (49, 81), (82, 84), (85, 87), (88, 92), (93, 128), (129, 133), (134, 137), (138, 141), (142, 148), (149, 153), (154, 166), (167, 179)]",friends_s01e24_seg02_clip_11
"[(1, 2), (3, 12), (13, 19), (20, 37), (38, 44), (45, 55), (56, 109), (110, 130), (131, 132), (133, 179)]",friends_s01e24_seg02_clip_12
"[(1, 5), (6, 14), (15, 29), (30, 45), (46, 57), (58, 64), (65, 87), (88, 119), (120, 135), (136, 140), (141, 146), (147, 161), (162, 169), (170, 194)]",friends_s01e24_seg02_clip_13
"[(1, 10), (11, 19), (20, 27), (28, 31), (32, 37), (38, 42), (43, 44), (45, 49), (50, 52), (53, 56), (57, 73), (74, 78), (79, 86), (87, 90), (91, 103), (104, 106), (107, 118), (119, 121), (122, 143), (144, 150), (151, 162), (163, 179)]",friends_s01e24_seg02_clip_16
"[(1, 25), (26, 41), (42, 61), (62, 80), (81, 87), (88, 105), (106, 120), (121, 127), (128, 135), (136, 139), (140, 147), (148, 157), (158, 166), (167, 176), (177, 183), (184, 185)]",friends_s01e24_seg02_clip_17
"[(1, 7), (8, 20), (21, 35), (36, 63), (64, 71), (72, 84), (85, 110), (111, 158), (159, 164), (165, 168), (169, 180), (181, 186), (187, 191), (192, 215), (216, 220), (221, 224)]",friends_s01e24_seg02_clip_18
"[(1, 2), (3, 5), (6, 14), (15, 39), (40, 47), (48, 69), (70, 77), (78, 94), (95, 106), (107, 112), (113, 122), (123, 129), (130, 143), (144, 146)]",friends_s01e24_seg02_clip_19
"[(1, 9), (10, 17), (18, 27), (28, 34), (35, 64), (65, 74), (75, 83), (84, 116), (117, 127), (128, 142), (143, 148), (149, 164), (165, 170), (171, 176)]",friends_s01e24_seg02_clip_20
"[(1, 2), (3, 8), (9, 25), (26, 37), (38, 62), (63, 67), (68, 74), (75, 108), (109, 110)]",friends_s01e24_seg02_clip_23
"[(1, 6), (7, 11), (12, 24), (25, 26), (27, 29), (30, 33), (34, 46), (47, 50), (51, 82), (83, 96), (97, 100), (101, 108), (109, 113), (114, 132), (133, 136), (137, 148), (149, 157), (158, 160), (161, 165), (166, 168), (169, 172), (173, 179)]",friends_s02e01_seg02_clip_02
"[(1, 27), (28, 34), (35, 40), (41, 52), (53, 58), (59, 63), (64, 67), (68, 75), (76, 79), (80, 92), (93, 112), (113, 123), (124, 131), (132, 137), (138, 153), (154, 157), (158, 162), (163, 166), (167, 182), (183, 188)]",friends_s02e01_seg02_clip_03
