scene_id,cand_id,scene_dur,speech_dur,silence_dur,n_silence_windows,n_visual_events,n_tokens,TTS_speech_dur,fits_silence,human_AD_text,gen_AD_text,human_AD_sim,quality_score,tvad_name,AD_start,AD_end
s26,B,1.8410000000000082,,,,5,7,2.8,,She sips it as Susan takes a seat.,"Ross walks to the patient, holding water.",0.37464702129364014,0.37464702129364014,friends_s01e02_seg02_clip_14,917.333,919.174
s26,C,1.8410000000000082,,,,5,7,2.8,,She sips it as Susan takes a seat.,"Susan stands, arms crossed, as Ross talks.",0.5055009722709656,0.5055009722709656,friends_s01e02_seg02_clip_14,917.333,919.174
s26,D,1.8410000000000082,,,,5,7,2.8,,She sips it as Susan takes a seat.,"Ross walks towards the patient, patient stands.",0.2778818905353546,0.2778818905353546,friends_s01e02_seg02_clip_14,917.333,919.174
s26,E,1.8410000000000082,,,,5,7,2.8,,She sips it as Susan takes a seat.,"Susan sits, Ross approaches patient with water.",0.6074191927909851,0.6074191927909851,friends_s01e02_seg02_clip_14,917.333,919.174
s27,A,1.9210000000000491,,,,5,7,2.8,,He picks up a speculum and smiles.,Ross examines Susan's vagina with a speculum.,0.30866968631744385,0.30866968631744385,friends_s01e02_seg02_clip_14,924.555,926.476
s27,B,1.9210000000000491,,,,5,10,4.0,,He picks up a speculum and smiles.,"Susan sits on the examination table, looking at the speculum.",0.4497986137866974,0.4497986137866974,friends_s01e02_seg02_clip_14,924.555,926.476
s27,C,1.9210000000000491,,,,5,8,3.2,,He picks up a speculum and smiles.,Ross takes the speculum and examines Susan's vagina.,0.3809967637062073,0.3809967637062073,friends_s01e02_seg02_clip_14,924.555,926.476
s27,D,1.9210000000000491,,,,5,11,4.4,,He picks up a speculum and smiles.,"Susan sits on the examination table, watched by Ross and Carol.",0.28478556871414185,0.28478556871414185,friends_s01e02_seg02_clip_14,924.555,926.476
s27,E,1.9210000000000491,,,,5,9,3.6,,He picks up a speculum and smiles.,Ross picks up a speculum and examines Susan's vagina.,0.4285803437232971,0.4285803437232971,friends_s01e02_seg02_clip_14,924.555,926.476
s28,A,1.2609999999999673,,,,5,5,2.0,,He holds it up like a puppet.,Ross holds water and pills.,0.3513142168521881,0.3513142168521881,friends_s01e02_seg02_clip_14,926.976,928.237
s28,B,1.2609999999999673,,,,5,6,2.4,,He holds it up like a puppet.,Carol drinks water from a glass.,0.012867096811532974,0.012867096811532974,friends_s01e02_seg02_clip_14,926.976,928.237
s28,C,1.2609999999999673,,,,5,5,2.0,,He holds it up like a puppet.,Ross looks at Carol drinking.,0.1149192526936531,0.1149192526936531,friends_s01e02_seg02_clip_14,926.976,928.237
s28,D,1.2609999999999673,,,,5,5,2.0,,He holds it up like a puppet.,Ross holds pills and water.,0.34675008058547974,0.34675008058547974,friends_s01e02_seg02_clip_14,926.976,928.237
s28,E,1.2609999999999673,,,,5,5,2.0,,He holds it up like a puppet.,Ross gazes at Carol sipping.,0.08009734004735947,0.08009734004735947,friends_s01e02_seg02_clip_14,926.976,928.237
s29,A,1.0009999999999764,,,,5,4,1.6,,He tosses it down.,Ross holds a speculum.,0.2340741902589798,0.2340741902589798,friends_s01e02_seg02_clip_14,939.421,940.422
s29,B,1.0009999999999764,,,,5,6,2.4,,He tosses it down.,Carol stands up and walks out.,0.152494877576828,0.152494877576828,friends_s01e02_seg02_clip_14,939.421,940.422
s29,C,1.0009999999999764,,,,5,6,2.4,,He tosses it down.,"Ross holds a speculum, Carol leaves.",0.2090805172920227,0.2090805172920227,friends_s01e02_seg02_clip_14,939.421,940.422
s29,D,1.0009999999999764,,,,5,6,2.4,,He tosses it down.,Carol walks out with a cup.,0.20857089757919312,0.20857089757919312,friends_s01e02_seg02_clip_14,939.421,940.422
s29,E,1.0009999999999764,,,,5,6,2.4,,He tosses it down.,"Ross holds a speculum, Carol exits.",0.16631625592708588,0.16631625592708588,friends_s01e02_seg02_clip_14,939.421,940.422
s30,A,3.661000000000058,,,,5,16,6.4,,Now Rachel eases into a dentist's office as he works on a kid's teeth.,Ross puts a speculum in the patient's vagina and walks away as Carol enters the room.,0.3963056802749634,0.3963056802749634,friends_s01e02_seg02_clip_14,940.982,944.643
s30,B,3.661000000000058,,,,5,16,6.4,,Now Rachel eases into a dentist's office as he works on a kid's teeth.,"Carol enters the room as Ross looks at her, holding a speculum in the patient's vagina.",0.38612303137779236,0.38612303137779236,friends_s01e02_seg02_clip_14,940.982,944.643
s30,C,3.661000000000058,,,,5,15,6.0,,Now Rachel eases into a dentist's office as he works on a kid's teeth.,Ross walks away with a speculum in the patient's vagina as Carol enters the room.,0.3542804718017578,0.3542804718017578,friends_s01e02_seg02_clip_14,940.982,944.643
s30,D,3.661000000000058,,,,5,17,6.8,,Now Rachel eases into a dentist's office as he works on a kid's teeth.,Ross puts a speculum in the patient's vagina and looks at Carol as she enters the room.,0.4321616291999817,0.4321616291999817,friends_s01e02_seg02_clip_14,940.982,944.643
s30,E,3.661000000000058,,,,5,15,6.0,,Now Rachel eases into a dentist's office as he works on a kid's teeth.,"Carol enters the room as Ross, holding a speculum, looks at her and walks away.",0.2459069788455963,0.2459069788455963,friends_s01e02_seg02_clip_14,940.982,944.643
s31,A,2.979000000000042,,,,5,9,3.6,,The kid throws up his arms at the OBGYN.,"Ross holds a pink object, listening to Susan's gestures.",0.14319312572479248,0.14319312572479248,friends_s01e02_seg02_clip_19,1165.405,1168.384
s31,B,2.979000000000042,,,,5,10,4.0,,The kid throws up his arms at the OBGYN.,"Susan stands beside Ross, speaking and gesturing with her hands.",0.05043613910675049,0.05043613910675049,friends_s01e02_seg02_clip_19,1165.405,1168.384
s31,C,2.979000000000042,,,,5,11,4.4,,The kid throws up his arms at the OBGYN.,"Ross sits, holding a pink object, as Susan talks and gestures.",0.14167006313800812,0.14167006313800812,friends_s01e02_seg02_clip_19,1165.405,1168.384
s31,D,2.979000000000042,,,,5,11,4.4,,The kid throws up his arms at the OBGYN.,"Susan talks and gestures to Ross, who holds a pink object.",0.14149269461631775,0.14149269461631775,friends_s01e02_seg02_clip_19,1165.405,1168.384
s31,E,2.979000000000042,,,,5,11,4.4,,The kid throws up his arms at the OBGYN.,"Ross listens to Susan, holding a pink object, as she speaks.",0.08178775012493134,0.08178775012493134,friends_s01e02_seg02_clip_19,1165.405,1168.384
s32,A,1.6990000000000691,,,,5,7,2.8,,He takes Susan and Carol's hands.,"Ross enters, looks at the ultrasound screen.",0.25928181409835815,0.25928181409835815,friends_s01e02_seg02_clip_20,1262.712,1264.411
s32,B,1.6990000000000691,,,,5,8,3.2,,He takes Susan and Carol's hands.,Susan and Carol examine the ultrasound screen together.,0.5868734121322632,0.5868734121322632,friends_s01e02_seg02_clip_20,1262.712,1264.411
s32,C,1.6990000000000691,,,,5,8,3.2,,He takes Susan and Carol's hands.,Ross and Susan gaze at the ultrasound image.,0.41527387499809265,0.41527387499809265,friends_s01e02_seg02_clip_20,1262.712,1264.411
s32,D,1.6990000000000691,,,,5,7,2.8,,He takes Susan and Carol's hands.,Susan and Carol study the ultrasound screen.,0.5262011289596558,0.5262011289596558,friends_s01e02_seg02_clip_20,1262.712,1264.411
s32,E,1.6990000000000691,,,,5,8,3.2,,He takes Susan and Carol's hands.,Ross looks at the ultrasound screen with Susan.,0.4656430780887604,0.4656430780887604,friends_s01e02_seg02_clip_20,1262.712,1264.411
s33,A,3.737999999999829,,,,5,15,6.0,,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",Ross explains the ultrasound image to Susan and Carol as they gaze at the screen.,0.21070413291454315,0.21070413291454315,friends_s01e02_seg02_clip_20,1270.449,1274.187
s33,B,3.737999999999829,,,,5,13,5.2,,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",Susan and Carol attentively listen to Ross as he discusses the ultrasound results.,0.16879622638225555,0.16879622638225555,friends_s01e02_seg02_clip_20,1270.449,1274.187
s33,C,3.737999999999829,,,,5,12,4.8,,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",Ross points out details on the ultrasound screen to Susan and Carol.,0.16007137298583984,0.16007137298583984,friends_s01e02_seg02_clip_20,1270.449,1274.187
s33,D,3.737999999999829,,,,5,12,4.8,,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.","The trio studies the ultrasound image together, with Ross guiding their understanding.",0.20092172920703888,0.20092172920703888,friends_s01e02_seg02_clip_20,1270.449,1274.187
s33,E,3.737999999999829,,,,5,12,4.8,,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.","Susan, Carol, and Ross examine the baby's ultrasound image on the screen.",0.16661272943019867,0.16661272943019867,friends_s01e02_seg02_clip_20,1270.449,1274.187
s34,A,2.59900000000016,,,,5,9,3.6,,"At Monica's, Ross plays the sonogram for the group.",Wendy and Andy gaze at the ultrasound image together.,0.2436700463294983,0.2436700463294983,friends_s01e02_seg02_clip_20,1277.446,1280.045
s34,B,2.59900000000016,,,,5,10,4.0,,"At Monica's, Ross plays the sonogram for the group.",Andy and Wendy examine the ultrasound image on the screen.,0.27032503485679626,0.27032503485679626,friends_s01e02_seg02_clip_20,1277.446,1280.045
s34,C,2.59900000000016,,,,5,8,3.2,,"At Monica's, Ross plays the sonogram for the group.",Wendy and Andy study the baby's ultrasound image.,0.26161953806877136,0.26161953806877136,friends_s01e02_seg02_clip_20,1277.446,1280.045
s34,D,2.59900000000016,,,,5,11,4.4,,"At Monica's, Ross plays the sonogram for the group.",Andy and Wendy look at the ultrasound image of the baby.,0.25844162702560425,0.25844162702560425,friends_s01e02_seg02_clip_20,1277.446,1280.045
s34,E,2.59900000000016,,,,5,11,4.4,,"At Monica's, Ross plays the sonogram for the group.",Wendy and Andy watch the baby's ultrasound image on the screen.,0.2945527136325836,0.2945527136325836,friends_s01e02_seg02_clip_20,1277.446,1280.045
s35,A,1.900000000000091,,,,5,8,3.2,,Chandler and Joey squint at the screen.,Ross points at the ultrasound image on TV.,0.37501126527786255,0.37501126527786255,friends_s01e02_seg02_clip_21,1283.763,1285.663
s35,B,1.900000000000091,,,,5,8,3.2,,Chandler and Joey squint at the screen.,Joey and Chandler watch the TV with Ross.,0.749750018119812,0.749750018119812,friends_s01e02_seg02_clip_21,1283.763,1285.663
s35,C,1.900000000000091,,,,5,9,3.6,,Chandler and Joey squint at the screen.,Ross gestures at the ultrasound image on the screen.,0.4071665108203888,0.4071665108203888,friends_s01e02_seg02_clip_21,1283.763,1285.663
s35,D,1.900000000000091,,,,5,8,3.2,,Chandler and Joey squint at the screen.,Joey and Chandler observe the ultrasound with Ross.,0.6689147353172302,0.6689147353172302,friends_s01e02_seg02_clip_21,1283.763,1285.663
s35,E,1.900000000000091,,,,5,8,3.2,,Chandler and Joey squint at the screen.,Ross shows Joey and Chandler the TV image.,0.6852869987487793,0.6852869987487793,friends_s01e02_seg02_clip_21,1283.763,1285.663
s36,A,2.560999999999993,,,,5,8,3.2,,They stare at him sympathetically.,Joey holds a cup and looks at Monica.,0.33765703439712524,0.33765703439712524,friends_s01e03_seg01_clip_00,74.531,77.092
s36,B,2.560999999999993,,,,5,8,3.2,,They stare at him sympathetically.,Ross holds a cup and looks at Joey.,0.3812353312969208,0.3812353312969208,friends_s01e03_seg01_clip_00,74.531,77.092
s36,C,2.560999999999993,,,,5,7,2.8,,They stare at him sympathetically.,Joey and Monica look at each other.,0.3858104348182678,0.3858104348182678,friends_s01e03_seg01_clip_00,74.531,77.092
s36,D,2.560999999999993,,,,5,9,3.6,,They stare at him sympathetically.,Ross holds a cup and Joey holds a cup.,0.17399092018604279,0.17399092018604279,friends_s01e03_seg01_clip_00,74.531,77.092
s36,E,2.560999999999993,,,,5,9,3.6,,They stare at him sympathetically.,"The scene features Joey, Monica, and Ross holding cups.",0.21092800796031952,0.21092800796031952,friends_s01e03_seg01_clip_00,74.531,77.092
s37,A,1.7609999999999957,,,,5,8,3.2,,Joey grabs a cigarette and lighter.,Chandler sits on the couch smoking a cigarette.,0.57257080078125,0.57257080078125,friends_s01e03_seg02_clip_00,164.294,166.055
s37,B,1.7609999999999957,,,,5,8,3.2,,Joey grabs a cigarette and lighter.,Joey and Chandler sit on the couch together.,0.4742966592311859,0.4742966592311859,friends_s01e03_seg02_clip_00,164.294,166.055
s37,C,1.7609999999999957,,,,5,8,3.2,,Joey grabs a cigarette and lighter.,Chandler looks at Joey while smoking a cigarette.,0.7246376872062683,0.7246376872062683,friends_s01e03_seg02_clip_00,164.294,166.055
s37,D,1.7609999999999957,,,,5,8,3.2,,Joey grabs a cigarette and lighter.,Chandler puffs on his cigarette on the couch.,0.6289463043212891,0.6289463043212891,friends_s01e03_seg02_clip_00,164.294,166.055
s37,E,1.7609999999999957,,,,5,8,3.2,,Joey grabs a cigarette and lighter.,Joey and Chandler lounge on the couch together.,0.4545038938522339,0.4545038938522339,friends_s01e03_seg02_clip_00,164.294,166.055
s38,A,1.5199999999999818,,,,5,6,2.4,,The lighter flips out of his hand.,"Joey holds a paper, Chandler sits.",0.16434188187122345,0.16434188187122345,friends_s01e03_seg02_clip_00,166.555,168.075
s38,B,1.5199999999999818,,,,5,7,2.8,,The lighter flips out of his hand.,Joey talks to Chandler on the floor.,0.14743010699748993,0.14743010699748993,friends_s01e03_seg02_clip_00,166.555,168.075
s38,C,1.5199999999999818,,,,5,7,2.8,,The lighter flips out of his hand.,"Joey sits with a paper, Chandler listens.",0.15290461480617523,0.15290461480617523,friends_s01e03_seg02_clip_00,166.555,168.075
s38,D,1.5199999999999818,,,,5,8,3.2,,The lighter flips out of his hand.,"Chandler sits, Joey holds a piece of paper.",0.188302144408226,0.188302144408226,friends_s01e03_seg02_clip_00,166.555,168.075
s38,E,1.5199999999999818,,,,5,6,2.4,,The lighter flips out of his hand.,"Joey and Chandler sit together, discussing.",0.08182445913553238,0.08182445913553238,friends_s01e03_seg02_clip_00,166.555,168.075
s39,A,3.0010000000000048,,,,5,12,4.8,,"He clambers after it, then manages to light his cigarette.","Chandler puts a cigarette in his mouth, then takes it out again.",0.6499343514442444,0.6499343514442444,friends_s01e03_seg02_clip_00,168.596,171.597
s39,B,3.0010000000000048,,,,5,12,4.8,,"He clambers after it, then manages to light his cigarette.","Joey stands up, then sits back down, as Chandler holds a cigarette.",0.5171921253204346,0.5171921253204346,friends_s01e03_seg02_clip_00,168.596,171.597
s39,C,3.0010000000000048,,,,5,15,6.0,,"He clambers after it, then manages to light his cigarette.","Chandler puts a cigarette in his mouth, while Joey gets up and sits back down.",0.5753036737442017,0.5753036737442017,friends_s01e03_seg02_clip_00,168.596,171.597
s39,D,3.0010000000000048,,,,5,13,5.2,,"He clambers after it, then manages to light his cigarette.","Chandler holds a cigarette, as Joey stands up and then sits back down.",0.541932225227356,0.541932225227356,friends_s01e03_seg02_clip_00,168.596,171.597
s39,E,3.0010000000000048,,,,5,16,6.4,,"He clambers after it, then manages to light his cigarette.","Joey stands up, and Chandler puts a cigarette in his mouth, then takes it out again.",0.5713646411895752,0.5713646411895752,friends_s01e03_seg02_clip_00,168.596,171.597
s40,A,1.2820000000000107,,,,5,4,1.6,,He sinks with pleasure.,Chandler speaks to Joey.,0.15597374737262726,0.15597374737262726,friends_s01e03_seg02_clip_02,228.696,229.978
s40,B,1.2820000000000107,,,,5,5,2.0,,He sinks with pleasure.,Joey walks away from Chandler.,0.09321141242980957,0.09321141242980957,friends_s01e03_seg02_clip_02,228.696,229.978
s40,C,1.2820000000000107,,,,5,4,1.6,,He sinks with pleasure.,Chandler talks to Joey.,0.15032480657100677,0.15032480657100677,friends_s01e03_seg02_clip_02,228.696,229.978
s40,D,1.2820000000000107,,,,5,4,1.6,,He sinks with pleasure.,Joey leaves Chandler behind.,0.10096165537834167,0.10096165537834167,friends_s01e03_seg02_clip_02,228.696,229.978
s40,E,1.2820000000000107,,,,5,5,2.0,,He sinks with pleasure.,Chandler chats with Joey briefly.,0.12934105098247528,0.12934105098247528,friends_s01e03_seg02_clip_02,228.696,229.978
s41,A,2.342000000000013,,,,5,9,3.6,,"At the coffee shop, Monica sits with the guys.",Chandler gestures with his hands as Joey looks on.,0.27293914556503296,0.27293914556503296,friends_s01e03_seg02_clip_02,230.838,233.18
s41,B,2.342000000000013,,,,5,9,3.6,,"At the coffee shop, Monica sits with the guys.",Joey stands still as Chandler talks with animated hands.,0.25887811183929443,0.25887811183929443,friends_s01e03_seg02_clip_02,230.838,233.18
s41,C,2.342000000000013,,,,5,8,3.2,,"At the coffee shop, Monica sits with the guys.",Chandler's serious expression contrasts with Joey's surprised look.,0.21646274626255035,0.21646274626255035,friends_s01e03_seg02_clip_02,230.838,233.18
s41,D,2.342000000000013,,,,5,8,3.2,,"At the coffee shop, Monica sits with the guys.",Joey's eyes are fixed on Chandler's gesturing hands.,0.24603921175003052,0.24603921175003052,friends_s01e03_seg02_clip_02,230.838,233.18
s41,E,2.342000000000013,,,,5,8,3.2,,"At the coffee shop, Monica sits with the guys.",Chandler talks and gestures while Joey watches intently.,0.2974608540534973,0.2974608540534973,friends_s01e03_seg02_clip_02,230.838,233.18
s42,A,2.2620000000000005,,,,5,9,3.6,,"Joey, Ross, and Chandler study their hands.",Ross looks at Chandler and Joey as they chat.,0.6482154130935669,0.6482154130935669,friends_s01e03_seg02_clip_02,242.869,245.131
s42,B,2.2620000000000005,,,,5,7,2.8,,"Joey, Ross, and Chandler study their hands.",Joey talks to Ross and Chandler nearby.,0.6877729892730713,0.6877729892730713,friends_s01e03_seg02_clip_02,242.869,245.131
s42,C,2.2620000000000005,,,,5,8,3.2,,"Joey, Ross, and Chandler study their hands.",Chandler and Joey engage in conversation with Ross.,0.7025325894355774,0.7025325894355774,friends_s01e03_seg02_clip_02,242.869,245.131
