,anno_idx,end,imdbid,start,text_gen,text_gt,gt_action,action_score_breakdown,action_score
141,28,928.237,tt0583647,926.976,Carol drinks water from a glass.,He holds it up like a puppet.,"['He holds it up.', 'It looks like a puppet.']","[0.25845630168914796, 0.2065497398376465]",0.23250302076339724
142,28,928.237,tt0583647,926.976,Ross looks at Carol drinking.,He holds it up like a puppet.,"['He holds it up.', 'It looks like a puppet.']","[0.292608904838562, 0.3709757626056671]",0.3317923337221146
143,28,928.237,tt0583647,926.976,Ross holds pills and water.,He holds it up like a puppet.,"['He holds it up.', 'It looks like a puppet.']","[0.3864691495895386, 0.21201269626617433]",0.2992409229278565
144,28,928.237,tt0583647,926.976,Ross gazes at Carol sipping.,He holds it up like a puppet.,"['He holds it up.', 'It looks like a puppet.']","[0.29914255142211915, 0.27056427001953126]",0.2848534107208252
145,29,940.422,tt0583647,939.421,Ross holds a speculum.,He tosses it down.,['He tosses it down.'],[0.32290062904357913],0.32290062904357913
146,29,940.422,tt0583647,939.421,Carol stands up and walks out.,He tosses it down.,['He tosses it down.'],[0.41005983352661135],0.41005983352661135
147,29,940.422,tt0583647,939.421,"Ross holds a speculum, Carol leaves.",He tosses it down.,['He tosses it down.'],[0.32452039718627934],0.32452039718627934
148,29,940.422,tt0583647,939.421,Carol walks out with a cup.,He tosses it down.,['He tosses it down.'],[0.31195735931396484],0.31195735931396484
149,29,940.422,tt0583647,939.421,"Ross holds a speculum, Carol exits.",He tosses it down.,['He tosses it down.'],[0.3264464378356934],0.3264464378356934
150,30,944.643,tt0583647,940.982,Ross puts a speculum in the patient's vagina and walks away as Carol enters the room.,Now Rachel eases into a dentist's office as he works on a kid's teeth.,"[""He eases into a dentist's office."", ""He works on a kid's teeth.""]","[0.44063582420349123, 0.35161886215209964]",0.3961273431777954
151,30,944.643,tt0583647,940.982,"Carol enters the room as Ross looks at her, holding a speculum in the patient's vagina.",Now Rachel eases into a dentist's office as he works on a kid's teeth.,"[""He eases into a dentist's office."", ""He works on a kid's teeth.""]","[0.41086955070495607, 0.32918374538421635]",0.3700266480445862
152,30,944.643,tt0583647,940.982,Ross walks away with a speculum in the patient's vagina as Carol enters the room.,Now Rachel eases into a dentist's office as he works on a kid's teeth.,"[""He eases into a dentist's office."", ""He works on a kid's teeth.""]","[0.4327844619750977, 0.3246638774871826]",0.37872416973114015
153,30,944.643,tt0583647,940.982,Ross puts a speculum in the patient's vagina and looks at Carol as she enters the room.,Now Rachel eases into a dentist's office as he works on a kid's teeth.,"[""He eases into a dentist's office."", ""He works on a kid's teeth.""]","[0.4340210914611817, 0.3516180276870728]",0.39281955957412723
154,30,944.643,tt0583647,940.982,"Carol enters the room as Ross, holding a speculum, looks at her and walks away.",Now Rachel eases into a dentist's office as he works on a kid's teeth.,"[""He eases into a dentist's office."", ""He works on a kid's teeth.""]","[0.4332772731781006, 0.35010495185852053]",0.39169111251831057
155,31,1168.384,tt0583647,1165.405,"Ross holds a pink object, listening to Susan's gestures.",The kid throws up his arms at the OBGYN.,"['The kid throws up his arms.', 'He is at the OBGYN.']","[0.3386693000793457, 0.29367737770080565]",0.3161733388900757
156,31,1168.384,tt0583647,1165.405,"Susan stands beside Ross, speaking and gesturing with her hands.",The kid throws up his arms at the OBGYN.,"['The kid throws up his arms.', 'He is at the OBGYN.']","[0.40560097694396974, 0.32625665664672854]",0.36592881679534917
157,31,1168.384,tt0583647,1165.405,"Ross sits, holding a pink object, as Susan talks and gestures.",The kid throws up his arms at the OBGYN.,"['The kid throws up his arms.', 'He is at the OBGYN.']","[0.38188688755035405, 0.32732505798339845]",0.3546059727668762
158,31,1168.384,tt0583647,1165.405,"Susan talks and gestures to Ross, who holds a pink object.",The kid throws up his arms at the OBGYN.,"['The kid throws up his arms.', 'He is at the OBGYN.']","[0.38456642627716064, 0.3329738855361939]",0.35877015590667727
159,31,1168.384,tt0583647,1165.405,"Ross listens to Susan, holding a pink object, as she speaks.",The kid throws up his arms at the OBGYN.,"['The kid throws up his arms.', 'He is at the OBGYN.']","[0.37602171897888187, 0.32732505798339845]",0.35167338848114016
160,32,1264.411,tt0583647,1262.712,"Ross enters, looks at the ultrasound screen.",He takes Susan and Carol's hands.,['He takes her hands.'],[0.3522873640060425],0.3522873640060425
161,32,1264.411,tt0583647,1262.712,Susan and Carol examine the ultrasound screen together.,He takes Susan and Carol's hands.,['He takes her hands.'],[0.2977101802825928],0.2977101802825928
162,32,1264.411,tt0583647,1262.712,Ross and Susan gaze at the ultrasound image.,He takes Susan and Carol's hands.,['He takes her hands.'],[0.3169376611709595],0.3169376611709595
163,32,1264.411,tt0583647,1262.712,Susan and Carol study the ultrasound screen.,He takes Susan and Carol's hands.,['He takes her hands.'],[0.2786768436431885],0.2786768436431885
164,32,1264.411,tt0583647,1262.712,Ross looks at the ultrasound screen with Susan.,He takes Susan and Carol's hands.,['He takes her hands.'],[0.3164569139480591],0.3164569139480591
165,33,1274.187,tt0583647,1270.449,Ross explains the ultrasound image to Susan and Carol as they gaze at the screen.,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",['They are executive producers.'],[0.36921529769897465],0.36921529769897465
166,33,1274.187,tt0583647,1270.449,Susan and Carol attentively listen to Ross as he discusses the ultrasound results.,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",['They are executive producers.'],[0.2828185796737671],0.2828185796737671
167,33,1274.187,tt0583647,1270.449,Ross points out details on the ultrasound screen to Susan and Carol.,"Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",['They are executive producers.'],[0.31811056137084964],0.31811056137084964
168,33,1274.187,tt0583647,1270.449,"The trio studies the ultrasound image together, with Ross guiding their understanding.","Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",['They are executive producers.'],[0.32572541236877445],0.32572541236877445
169,33,1274.187,tt0583647,1270.449,"Susan, Carol, and Ross examine the baby's ultrasound image on the screen.","Executive producers Kevin S. Bright, Marta Kaufman, and David Crane.",['They are executive producers.'],[0.31023242473602297],0.31023242473602297
170,34,1280.045,tt0583647,1277.446,Wendy and Andy gaze at the ultrasound image together.,"At Monica's, Ross plays the sonogram for the group.","['He is at his.', 'He plays the sonogram for the group.']","[0.25158731937408446, 0.419988489151001]",0.33578790426254274
171,34,1280.045,tt0583647,1277.446,Andy and Wendy examine the ultrasound image on the screen.,"At Monica's, Ross plays the sonogram for the group.","['He is at his.', 'He plays the sonogram for the group.']","[0.24860520362854005, 0.4286171913146973]",0.33861119747161866
172,34,1280.045,tt0583647,1277.446,Wendy and Andy study the baby's ultrasound image.,"At Monica's, Ross plays the sonogram for the group.","['He is at his.', 'He plays the sonogram for the group.']","[0.2427551031112671, 0.4168270587921143]",0.3297910809516907
173,34,1280.045,tt0583647,1277.446,Andy and Wendy look at the ultrasound image of the baby.,"At Monica's, Ross plays the sonogram for the group.","['He is at his.', 'He plays the sonogram for the group.']","[0.2479261875152588, 0.4177106380462647]",0.33281841278076174
174,34,1280.045,tt0583647,1277.446,Wendy and Andy watch the baby's ultrasound image on the screen.,"At Monica's, Ross plays the sonogram for the group.","['He is at his.', 'He plays the sonogram for the group.']","[0.23189263343811037, 0.41434168815612793]",0.32311716079711916
175,35,1285.663,tt0583647,1283.763,Ross points at the ultrasound image on TV.,Chandler and Joey squint at the screen.,['They squint at the screen.'],[0.4248534202575684],0.4248534202575684
176,35,1285.663,tt0583647,1283.763,Joey and Chandler watch the TV with Ross.,Chandler and Joey squint at the screen.,['They squint at the screen.'],[0.3453483819961548],0.3453483819961548
177,35,1285.663,tt0583647,1283.763,Ross gestures at the ultrasound image on the screen.,Chandler and Joey squint at the screen.,['They squint at the screen.'],[0.4499382495880127],0.4499382495880127
178,35,1285.663,tt0583647,1283.763,Joey and Chandler observe the ultrasound with Ross.,Chandler and Joey squint at the screen.,['They squint at the screen.'],[0.37198297977447514],0.37198297977447514
179,35,1285.663,tt0583647,1283.763,Ross shows Joey and Chandler the TV image.,Chandler and Joey squint at the screen.,['They squint at the screen.'],[0.37021186351776125],0.37021186351776125
180,36,77.092,tt0583653,74.531,Joey holds a cup and looks at Monica.,They stare at him sympathetically.,['They stare at him sympathetically.'],[0.4258783340454102],0.4258783340454102
181,36,77.092,tt0583653,74.531,Ross holds a cup and looks at Joey.,They stare at him sympathetically.,['They stare at him sympathetically.'],[0.424027967453003],0.424027967453003
182,36,77.092,tt0583653,74.531,Joey and Monica look at each other.,They stare at him sympathetically.,['They stare at him sympathetically.'],[0.408521842956543],0.408521842956543
183,36,77.092,tt0583653,74.531,Ross holds a cup and Joey holds a cup.,They stare at him sympathetically.,['They stare at him sympathetically.'],[0.28043622970581056],0.28043622970581056
184,36,77.092,tt0583653,74.531,"The scene features Joey, Monica, and Ross holding cups.",They stare at him sympathetically.,['They stare at him sympathetically.'],[0.2894096374511719],0.2894096374511719
185,37,166.055,tt0583653,164.294,Chandler sits on the couch smoking a cigarette.,Joey grabs a cigarette and lighter.,"['He grabs a cigarette.', 'He grabs a lighter.']","[0.590293550491333, 0.4649584770202637]",0.5276260137557984
186,37,166.055,tt0583653,164.294,Joey and Chandler sit on the couch together.,Joey grabs a cigarette and lighter.,"['He grabs a cigarette.', 'He grabs a lighter.']","[0.2643852949142456, 0.2612823486328125]",0.2628338217735291
187,37,166.055,tt0583653,164.294,Chandler looks at Joey while smoking a cigarette.,Joey grabs a cigarette and lighter.,"['He grabs a cigarette.', 'He grabs a lighter.']","[0.5726040840148926, 0.45020194053649903]",0.5114030122756958
188,37,166.055,tt0583653,164.294,Chandler puffs on his cigarette on the couch.,Joey grabs a cigarette and lighter.,"['He grabs a cigarette.', 'He grabs a lighter.']","[0.5339455604553223, 0.43401513099670413]",0.48398034572601323
189,37,166.055,tt0583653,164.294,Joey and Chandler lounge on the couch together.,Joey grabs a cigarette and lighter.,"['He grabs a cigarette.', 'He grabs a lighter.']","[0.26543304920196537, 0.2550222873687744]",0.2602276682853699
190,38,168.075,tt0583653,166.555,"Joey holds a paper, Chandler sits.",The lighter flips out of his hand.,['The lighter flips out of his hand.'],[0.34556007385253906],0.34556007385253906
191,38,168.075,tt0583653,166.555,Joey talks to Chandler on the floor.,The lighter flips out of his hand.,['The lighter flips out of his hand.'],[0.2769325733184815],0.2769325733184815
192,38,168.075,tt0583653,166.555,"Joey sits with a paper, Chandler listens.",The lighter flips out of his hand.,['The lighter flips out of his hand.'],[0.3137078762054444],0.3137078762054444
193,38,168.075,tt0583653,166.555,"Chandler sits, Joey holds a piece of paper.",The lighter flips out of his hand.,['The lighter flips out of his hand.'],[0.36413733959198],0.36413733959198
194,38,168.075,tt0583653,166.555,"Joey and Chandler sit together, discussing.",The lighter flips out of his hand.,['The lighter flips out of his hand.'],[0.2653092384338379],0.2653092384338379
195,39,171.597,tt0583653,168.596,"Chandler puts a cigarette in his mouth, then takes it out again.","He clambers after it, then manages to light his cigarette.","['He clambers after it.', 'He manages to light his cigarette.']","[0.38618748188018803, 0.5475149631500245]",0.46685122251510625
196,39,171.597,tt0583653,168.596,"Joey stands up, then sits back down, as Chandler holds a cigarette.","He clambers after it, then manages to light his cigarette.","['He clambers after it.', 'He manages to light his cigarette.']","[0.3596634864807129, 0.5358123779296875]",0.4477379322052002
197,39,171.597,tt0583653,168.596,"Chandler puts a cigarette in his mouth, while Joey gets up and sits back down.","He clambers after it, then manages to light his cigarette.","['He clambers after it.', 'He manages to light his cigarette.']","[0.3720582485198975, 0.5475149631500245]",0.459786605834961
198,39,171.597,tt0583653,168.596,"Chandler holds a cigarette, as Joey stands up and then sits back down.","He clambers after it, then manages to light his cigarette.","['He clambers after it.', 'He manages to light his cigarette.']","[0.35966334342956546, 0.5414416313171387]",0.4505524873733521
199,39,171.597,tt0583653,168.596,"Joey stands up, and Chandler puts a cigarette in his mouth, then takes it out again.","He clambers after it, then manages to light his cigarette.","['He clambers after it.', 'He manages to light his cigarette.']","[0.3861876010894776, 0.548151159286499]",0.4671693801879883
200,40,229.978,tt0583653,228.696,Chandler speaks to Joey.,He sinks with pleasure.,['He sinks with pleasure.'],[0.23887710571289064],0.23887710571289064
201,40,229.978,tt0583653,228.696,Joey walks away from Chandler.,He sinks with pleasure.,['He sinks with pleasure.'],[0.26288757324218753],0.26288757324218753
202,40,229.978,tt0583653,228.696,Chandler talks to Joey.,He sinks with pleasure.,['He sinks with pleasure.'],[0.23593857288360598],0.23593857288360598
